UNITID,OPEID,OPEID6,INSTNM,CITY,STABBR,ADM_RATE,SAT_AVG,SAT_AVG_ALL,DEBT_MDN_SUPP,GRAD_DEBT_MDN_SUPP,GRAD_DEBT_MDN10YR_SUPP,RPY_3YR_RT_SUPP,LO_INC_RPY_3YR_RT_SUPP,MD_INC_RPY_3YR_RT_SUPP,HI_INC_RPY_3YR_RT_SUPP,COMPL_RPY_3YR_RT_SUPP,NONCOM_RPY_3YR_RT_SUPP,DEP_RPY_3YR_RT_SUPP,IND_RPY_3YR_RT_SUPP,PELL_RPY_3YR_RT_SUPP,NOPELL_RPY_3YR_RT_SUPP,FEMALE_RPY_3YR_RT_SUPP,MALE_RPY_3YR_RT_SUPP,FIRSTGEN_RPY_3YR_RT_SUPP,NOTFIRSTGEN_RPY_3YR_RT_SUPP,C150_L4_POOLED_SUPP,C150_4_POOLED_SUPP,C200_L4_POOLED_SUPP,C200_4_POOLED_SUPP,ALIAS,C100_4,D100_4,C100_L4,D100_L4,TRANS_4,DTRANS_4,TRANS_L4,DTRANS_L4,ICLEVEL,UGDS_MEN,UGDS_WOMEN,CDR3_DENOM,CDR2_DENOM,
110361,112500,1125,California Baptist University,Riverside,CA,0.7967,976,976,20000,27000,277.098581,0.57807309,0.422727273,0.596375618,0.686904762,0.757575758,0.507600793,0.663441603,0.390909091,0.49870801,0.675475687,0.561583578,0.608344549,0.517105263,0.61247216,0,0.568058099,0,0.593086702,0,0.4005,437,0,0,0,437,0,0,1,0.3672,0.6328,1567,0,
110370,112700,1127,California College of the Arts,San Francisco,CA,0.6369,0,0,22549,27000,277.098581,0.638095238,0.585820896,0.621468927,0.72972973,0.720496894,0.551948052,0.677060134,0.541436464,0.572890026,0.744769875,0.645244216,0.626556017,0.543624161,0.667359667,0,0.575060739,0,0.484850689,0,0.2874,247,0,0,0,247,0,0,1,0.381,0.619,504,0,
110398,394700,3947,University of California-Hastings College of Law,San Francisco,CA,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,426,0,
110404,113100,1131,California Institute of Technology,Pasadena,CA,0.0883,1545,1545,10750,11812.5,121.2306292,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.922917559,0,0.909698194,Caltech|Cal Tech,0.8475,236,0,0,0,236,0,0,1,0.6358,0.3642,39,0,
110413,113300,1133,California Lutheran University,Thousand Oaks,CA,0.6097,1109,1109,19000,23000,236.0469394,0.698284561,0.589519651,0.642857143,0.778225807,0.803782506,0.61971831,0.736,0.580912863,0.57106599,0.782244556,0.693913044,0.704326923,0.654654655,0.720364742,0,0.677730022,0,0.626930457,0,0.583,482,0,0,0.3008,482,0,0,1,0.4437,0.5563,986,0,
110422,114300,1143,California Polytechnic State University-San Luis Obispo,San Luis Obispo,CA,0.3089,1234,1234,16500,19166,196.6989409,0.842545639,0.770216963,0.864974619,0.868894602,0.897891691,0.754754098,0.860708067,0.71686747,0.800106045,0.88143829,0.829612221,0.852363961,0.818973863,0.85091034,0,0.720341528,0,0.758333338,Cal Poly,0.3614,3448,0,0,0.0397,3448,0,0,1,0.5409,0.4591,2554,0,
110468,1111700,11117,Alliant International University-San Diego,San Diego,CA,0.3855,0,0,3000,3000,30.78873122,0.503649635,0.414634146,-1,-1,0.594936709,0.379310345,0.488888889,0.510869565,0.366197183,0.651515152,0.431818182,0.632653061,0.37037037,0.590361446,0,0,0,0.285705882,0,0,0,0,0,0,0,0,0,1,0.411,0.589,946,0,
110486,799300,7993,California State University-Bakersfield,Bakersfield,CA,0.706,0,0,11000,14875,152.6607923,0.500903506,0.445609436,0.555847569,0.589583333,0.602409639,0.42741433,0.549711816,0.45177665,0.459128732,0.61878453,0.493362832,0.515119917,0.475728155,0.528301887,0,0.403405227,0,0.451234074,CSU Bakersfield,0.1598,901,0,0,0.0244,901,0,0,1,0.3892,0.6108,1843,0,
110495,115700,1157,California State University-Stanislaus,Turlock,CA,0.7272,0,0,12750,15761,161.7537309,0.618597321,0.562086093,0.663087248,0.678632479,-1,-1,0.66270119,0.561767358,0.584357542,0.700534759,0.620648968,0.614472123,0.624135281,0.612772838,0,0.526260475,0,0.550134216,CSU Stanislaus,0.1479,899,0,0,0.0389,899,0,0,1,0.3582,0.6418,1768,0,
110510,114200,1142,California State University-San Bernardino,San Bernardino,CA,0.8445,884,884,14657.5,17500,179.6009321,0.475060263,0.428306092,0.50090854,0.554285714,0.532669983,0.402018503,0.513431833,0.427743271,0.436724566,0.588407924,0.467155343,0.490249187,0.485032209,0.46550472,0,0.447889362,0,0.509769845,0,0.1258,1916,0,0,0.0193,1916,0,0,1,0.3876,0.6124,3669,0,
110529,114400,1144,California State Polytechnic University-Pomona,Pomona,CA,0.5187,1074,1074,15000,18500,189.8638426,0.717615512,0.695407685,0.730985916,0.739567233,0.782462057,0.708578143,0.741496599,0.662576687,0.699969259,0.753605016,0.700315457,0.732217573,0.707743154,0.725274725,0,0.540799093,0,0.594522001,0,0.1178,2538,0,0,0.0272,2538,0,0,1,0.563,0.437,3184,0,
110538,114600,1146,California State University-Chico,Chico,CA,0.7096,996,996,14500,16500,169.3380217,0.678001679,0.606256207,0.694023904,0.761204013,0.763846154,0.574861368,0.710889346,0.595431098,0.618878866,0.788554217,0.672782875,0.684357542,0.640481651,0.699668874,0,0.576600184,0,0.619872727,0,0.1969,2727,0,0,0.048,2727,0,0,1,0.4785,0.5215,2902,0,
110547,114100,1141,California State University-Dominguez Hills,Carson,CA,0.4234,0,0,13250,15594,160.0398249,0.487200216,0.432032302,0.550880626,0.613043478,0.591452992,0.439197167,0.466758054,0.50044405,0.427803379,0.626919603,0.475825947,0.510170871,0.481772294,0.492219917,0,0.307954883,0,0.333897869,CSUDH,0.0472,889,0,0,0.0191,889,0,0,1,0.363,0.637,2784,0,
110556,114700,1147,California State University-Fresno,Fresno,CA,0.594,910,910,13000,15993.5,164.1398576,0.617981864,0.584777694,0.639830509,0.669362085,0.726923077,0.508323655,0.635575486,0.585963003,0.583201268,0.712240515,0.610026042,0.629559451,0.600250627,0.633201865,0,0.505388681,0,0.568815479,0,0.1472,2731,0,0,0.0234,2731,0,0,1,0.4276,0.5724,3463,0,
110565,113700,1137,California State University-Fullerton,Fullerton,CA,0.4447,1021,1021,12500,14944,153.3689331,0.671765792,0.631127451,0.698040886,0.707762557,0.752579684,0.562383613,0.710817717,0.608243852,0.63673913,0.725779417,0.68295355,0.6548526,0.666251557,0.675817891,0,0.5465796,0,0.573742479,Cal State Fullerton,0.1394,4519,0,0,0.033,4519,0,0,1,0.4472,0.5528,5249,0,
110574,113800,1138,California State University-East Bay,Hayward,CA,0.7031,0,0,12500,15880,162.9750173,0.576425227,0.519432773,0.63030303,0.65128901,0.698943662,0.520641283,0.596166134,0.561471442,0.532122286,0.649199418,0.570265638,0.587509638,0.553547523,0.592419279,0,0.38108392,0,0.477978941,Cal State East Bay,0.104,1356,0,0,0.0487,1356,0,0,1,0.3782,0.6218,2576,0,
110583,113900,1139,California State University-Long Beach,Long Beach,CA,0.3546,1054,1054,13750,15446,158.5209142,0.688995838,0.658557047,0.714219972,0.716864363,0.764108108,0.575579497,0.706999041,0.651031136,0.66070008,0.742481203,0.68777991,0.690896966,0.663527935,0.707019103,0,0.628622076,0,0.652335569,Cal State Long Beach,0.149,4536,0,0,0.0225,4536,0,0,1,0.4361,0.5639,5461,0,
110592,114000,1140,California State University-Los Angeles,Los Angeles,CA,0.6107,871,871,11402,13645,140.0374125,0.552450756,0.509969325,0.608627451,0.633540373,0.669791667,0.519377569,0.591730038,0.515915119,0.522576761,0.647509579,0.542942494,0.567535545,0.548537516,0.557050324,0,0.382786378,0,0.456499857,Cal State LA,0.0626,1676,0,0,0.0221,1676,0,0,1,0.4153,0.5847,3463,0,
110608,115300,1153,California State University-Northridge,Northridge,CA,0.5286,914,914,11509,15000,153.9436561,0.591448931,0.545673604,0.636471991,0.64582149,0.707345694,0.483624454,0.601902413,0.572692794,0.55130719,0.681734656,0.595752822,0.585224128,0.584063951,0.597219424,0,0.462867633,0,0.537251353,0,0.119,4512,0,0,0.1221,4512,0,0,1,0.4587,0.5413,6467,0,
110617,115000,1150,California State University-Sacramento,Sacramento,CA,0.7265,937,937,13479,16500,169.3380217,0.626666667,0.584493585,0.657653529,0.676878613,0.670391062,0.623330492,0.654515904,0.58996328,0.591824874,0.701201824,0.616124893,0.643670231,0.616230197,0.633868809,0,0.433060965,0,0.500206128,Sacramento State,0.0753,2536,0,0,0.028,2536,0,0,1,0.4366,0.5634,5071,0,
110635,131200,1312,University of California-Berkeley,Berkeley,CA,0.1602,1382,1382,13597,14200,145.7333278,0.759356585,0.714874485,0.785425101,0.79851143,0.829959514,0.696229261,0.789463602,0.61095373,0.732511264,0.814258002,0.765906363,0.751951137,0.744892875,0.766151685,0,0.90859259,0,0.915054953,UC Berkeley,0.7166,4263,0,0,0,4263,0,0,1,0.4788,0.5212,5273,0,
110644,131300,1313,University of California-Davis,Davis,CA,0.4037,1226,1226,12999,14833,152.2297501,0.800263331,0.76636105,0.81261426,0.83600713,0.865822241,0.69628873,0.816329634,0.696463654,0.778955954,0.839093274,0.800462963,0.8,0.796334717,0.802679141,0,0.822721819,0,0.832394988,UC Davis,0.5348,4966,0,0,0,4966,0,0,1,0.4238,0.5762,5610,0,
110653,131400,1314,University of California-Irvine,Irvine,CA,0.3742,1168,1168,15000,17000,174.4694769,0.745641026,0.710893134,0.758948546,0.766117647,0.791836735,0.667586207,0.760517799,0.614740369,0.724033816,0.773837668,0.743589744,0.747985348,0.723543401,0.754558541,0,0.861579806,0,0.863890769,UCI |UC Irvine,0.6821,4561,0,0,0.0884,4561,0,0,1,0.461,0.539,4346,0,
110662,131500,1315,University of California-Los Angeles,Los Angeles,CA,0.1856,1330,1330,15000,16126,165.4996932,0.7714326,0.731454487,0.787801128,0.815968841,0.823481451,0.654620311,0.799704239,0.600397614,0.742141037,0.829278524,0.786439,0.751556867,0.751410153,0.782212581,0,0.906512337,0,0.914578037,UCLA,0.7181,4735,0,0,0,4735,0,0,1,0.4432,0.5568,6615,0,
110671,131600,1316,University of California-Riverside,Riverside,CA,0.5829,1128,1128,17000,19500,200.126753,0.636666667,0.609354699,0.657372654,0.652686763,0.710443038,0.627466456,0.651070579,0.525914634,0.617856267,0.683918669,0.61760841,0.658509036,0.623779947,0.645095763,0,0.678865095,0,0.687127331,UC Riverside,0.4429,4401,0,0,0,4401,0,0,1,0.4831,0.5169,3733,0,
110680,131700,1317,University of California-San Diego,La Jolla,CA,0.3329,1313,1313,17382.5,19000,194.9952978,0.810208272,0.77755102,0.828088304,0.843339051,0.859479383,0.723859508,0.831734814,0.664,0.788778878,0.862944162,0.811074919,0.809189534,0.801600674,0.814806481,0,0.859925575,0,0.879194488,UCSD |UC San Diego,0.5708,4254,0,0,0,4254,0,0,1,0.5249,0.4751,5112,0,
110699,131900,1319,University of California-San Francisco,San Francisco,CA,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,"UCSF |UC San Francisco |University of California at San Francisco |University of California, San Francisco",0,0,0,0,0,0,0,0,1,0,0,695,0,
110705,132000,1320,University of California-Santa Barbara,Santa Barbara,CA,0.3634,1253,1253,14500,16800,172.4168949,0.714932947,0.638209266,0.714731586,0.788972431,0.770865414,0.634962572,0.732071713,0.542168675,0.664506173,0.786654961,0.721430937,0.707082833,0.659916926,0.744432071,0,0.80996393,0,0.812740074,UCSB |UC Santa Barbara,0.6919,4362,0,0,0,4362,0,0,1,0.4746,0.5254,3681,0,
110714,132100,1321,University of California-Santa Cruz,Santa Cruz,CA,0.5572,1149,1149,16500,19884,204.0677106,0.72,0.650280025,0.744742567,0.764807361,0.782716928,0.627809723,0.740590758,0.55597723,0.676884241,0.78125,0.72515528,0.713820382,0.69924812,0.729307174,0,0.750695724,0,0.756691879,0,0.5505,3809,0,0,0,3809,0,0,1,0.4722,0.5278,3125,0,
110778,2267600,22676,Sofia University,Palo Alto,CA,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Institute of Transpersonal Psychology,0,0,0,0,0,0,0,0,1,0.3125,0.6875,109,0,
110875,2065700,20657,California Beauty School,Modesto,CA,0,0,0,9046,9704,99.5912826,0.443037975,0.333333333,-1,-1,-1,-1,0.585365854,0.289473684,-1,-1,-1,-1,0.416666667,0.483870968,0.591383871,0,0.621187879,0,0,0,0,0.3276,58,0,0,0,58,3,0.043,0.957,56,0,
110918,884400,8844,California Christian College,Fresno,CA,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,0,0,0,0,0,1,2,0,0,1,0.75,0.25,27,0,
111009,2220200,22202,Le Cordon Bleu College of Culinary Arts-San Francisco,San Francisco,CA,0,0,0,9500,12931,132.7096945,0.428724545,0.320641283,0.517391304,0.593137255,0.536842105,0.258953168,0.475369458,0.392789374,0.323076923,0.606321839,0.506234414,0.370300752,0.356962025,0.481412639,0.66241339,0,0.595578458,0,LCB-San Francisco,0,0,0.5652,322,0,0,0,322,2,0.5543,0.4457,459,0,
111054,1186500,11865,California Hair Design Academy,La Mesa,CA,0,0,0,6333,6777.5,69.55687529,0.400843882,0.34939759,-1,-1,0.460227273,0.229508197,0.318181818,0.432748538,0.368159204,0.583333333,-1,-1,0.366412214,0.443396226,0.697058029,0,0.705369688,0,0,0,0,0.024,125,0,0,0,125,3,0.2205,0.7795,148,0,
111081,113200,1132,California Institute of the Arts,Valencia,CA,0.2442,0,0,27000,29200,299.6769839,0.593220339,0.488188976,0.515789474,0.75,0.628318584,0.53125,0.62369338,0.462686567,0.495238095,0.736111111,0.653333333,0.549019608,0.432432432,0.635714286,0,0.64591541,0,0.598661224,CalArts,0.6433,171,0,0,0,171,0,0,1,0.4271,0.5729,355,0,
111188,113400,1134,The California Maritime Academy,Vallejo,CA,0.667,0,0,21000,26000,266.8356706,0.78125,0.634615385,0.791666667,0.881944444,0.914634146,0.641025641,0.833333333,0.608108108,0.716666667,0.864285714,0.779661017,0.781609195,0.75308642,0.790794979,0,0.564944805,0,0.621998969,California State University Maritime Academy,0.4183,153,0,0,0.0654,153,0,0,1,0.8606,0.1394,181,0,
111391,1310300,13103,California Western School of Law,San Diego,CA,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,379,0,
111434,697300,6973,Canada College,Redwood City,CA,0,0,0,6000,-1,-1,0.34,0.294117647,-1,-1,-1,-1,-1,-1,-1,-1,0.309859155,-1,0.354166667,0.326923077,0.151579572,0,0.18795,0,0,0,0,0.068,309,0,0,0.1812,309,2,0.353,0.647,65,0,
111461,890300,8903,College of the Canyons,Santa Clarita,CA,0,0,0,5500,10490,107.6579302,0.351272016,0.28748068,0.459090909,0.464516129,0.546511628,0.333333333,0.440217391,0.301223242,0.305774278,0.484615385,0.339222615,0.36622807,0.338842975,0.362453532,0.32105295,0,0.379211621,0,0,0,0,0.137,949,0,0,0.1465,949,2,0.4931,0.5069,618,0,
111513,2125000,21250,Career Academy of Beauty,Garden Grove,CA,0,0,0,6333,6333,64.99501162,0.441767068,0.41509434,0.5,0.466666667,0.51369863,0.339805825,0.494736842,0.409090909,0.424870466,0.5,-1,-1,0.417391304,0.462686567,0.811865347,0,0.753980952,0,0,0,0,0.8049,41,0,0,0,41,3,0.0064,0.9936,142,0,
111638,673100,6731,Casa Loma College-Van Nuys,Van Nuys,CA,0.875,0,0,14820,18320,188.0165187,0.345386534,0.295373666,0.435028249,0.53968254,0.366129032,0.274725275,0.381165919,0.331606218,0.323741007,0.485981308,0.3344,0.384180791,0.351089588,0.33933162,0.553076106,0,0.670315385,0,0,0,0,0.18,100,0,0,0,100,2,0.2668,0.7332,441,0,
111708,2332809,23328,CET-San Diego,San Diego,CA,0,0,0,5278,5402,55.44024203,0.275434243,0.243158495,0.485106383,0.557692308,0.30467473,0.183316169,0.365384615,0.255602665,0.265725289,0.555555556,0.241339492,0.301131419,0.286971831,0.24789916,0.763747253,0,0.742171069,0,0,0,0,0.2386,197,0,0,0,197,3,0.83,0.17,2179,0,
111717,2332800,23328,CET-Sobrato,San Jose,CA,0,0,0,5278,5402,55.44024203,0.275434243,0.243158495,0.485106383,0.557692308,0.30467473,0.183316169,0.365384615,0.255602665,0.265725289,0.555555556,0.241339492,0.301131419,0.286971831,0.24789916,0.851726468,0,0.824460224,0,0,0,0,0.2386,482,0,0,0,482,3,0.5015,0.4985,2179,0,
111726,2332810,23328,CET-El Centro,El Centro,CA,0,0,0,5278,5402,55.44024203,0.275434243,0.243158495,0.485106383,0.557692308,0.30467473,0.183316169,0.365384615,0.255602665,0.265725289,0.555555556,0.241339492,0.301131419,0.286971831,0.24789916,0.89334586,0,0.908974172,0,0,0,0,0.6928,332,0,0,0,332,3,0.7038,0.2962,2179,0,
111744,2332814,23328,CET-San Bernardino,San Bernardino,CA,0,0,0,5278,5402,55.44024203,0.275434243,0.243158495,0.485106383,0.557692308,0.30467473,0.183316169,0.365384615,0.255602665,0.265725289,0.555555556,0.241339492,0.301131419,0.286971831,0.24789916,0.832425654,0,0.8068,0,0,0,0,0.319,210,0,0,0,210,3,0.9569,0.0431,2179,0,
111762,2332819,23328,CET-Watsonville,Watsonville,CA,0,0,0,5278,5402,55.44024203,0.275434243,0.243158495,0.485106383,0.557692308,0.30467473,0.183316169,0.365384615,0.255602665,0.265725289,0.555555556,0.241339492,0.301131419,0.286971831,0.24789916,0.825158042,0,0.849132982,0,0,0,0,0.3061,147,0,0,0,147,3,0.5417,0.4583,2179,0,
111799,2332813,23328,CET-Salinas,Salinas,CA,0,0,0,5278,5402,55.44024203,0.275434243,0.243158495,0.485106383,0.557692308,0.30467473,0.183316169,0.365384615,0.255602665,0.265725289,0.555555556,0.241339492,0.301131419,0.286971831,0.24789916,0.765897222,0,0.771028505,0,0,0,0,0.5564,133,0,0,0,133,3,0.2593,0.7407,2179,0,
111887,116100,1161,Cerritos College,Norwalk,CA,0,0,0,3500,7000,71.84037286,0.331168831,0.306260575,0.4140625,0.411764706,-1,0.320754717,0.356363636,0.317171717,0.296686747,0.547169811,0.348514852,0.298113208,0.325221239,0.339622642,0.194177454,0,0.313211111,0,0,0,0,0.0609,1445,0,0,0.1253,1445,2,0.4536,0.5464,484,0,
111896,1011100,10111,Cerro Coso Community College,Ridgecrest,CA,0,0,0,-1,-1,-1,0.485714286,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.162574165,0,0.17014979,0,0,0,0,0.0755,212,0,0,0.1651,212,2,0.3982,0.6018,66,0,
111920,116200,1162,Chabot College,Hayward,CA,0,0,0,7100,10000,102.6291041,0.251644737,0.220043573,0.315789474,0.457142857,0.767857143,0.199275362,0.304347826,0.232662192,0.220532319,0.451219512,0.280653951,0.20746888,0.253776435,0.249097473,0.265901356,0,0.32299865,0,0,0,0,0.0951,673,0,0,0.1501,673,2,0.4697,0.5303,353,0,
111939,116300,1163,Chaffey College,Rancho Cucamonga,CA,0,0,0,3500,-1,-1,0.336609337,0.334677419,0.311320755,0.396226415,-1,-1,0.309352518,0.350746269,0.324758842,0.375,0.330612245,0.345679012,0.335106383,0.337899543,0.208221086,0,0.298472893,0,0,0,0,0.0493,750,0,0,0.1347,750,2,0.4179,0.5821,215,0,
111948,116400,1164,Chapman University,Orange,CA,0.4704,1210,1210,19000,21000,215.5211186,0.616040562,0.494455316,0.606149341,0.754861111,0.72810219,0.547680891,0.77897117,0.503891051,0.478440638,0.704081633,0.601174935,0.651764706,0.557753669,0.648989899,0,0.752784469,0,0.740693059,0,0.5813,960,0,0,0,960,0,0,1,0.404,0.596,3365,0,
111966,1036500,10365,Charles R Drew University of Medicine and Science,Los Angeles,CA,1,0,0,23750,25000,256.5727602,0.556097561,0.524193548,-1,-1,0.61589404,0.388888889,-1,-1,0.47,0.638095238,0.552845529,0.56097561,0.525252525,0.58490566,0,0,0,0.843160784,CDU,0,0,0,0,0,0,0,0,1,0.5362,0.4638,177,0,
112075,2070500,20705,Concordia University-Irvine,Irvine,CA,0.8608,1038,1038,17750,22589,231.8288832,0.692307692,0.592417062,0.687242798,0.755681818,0.83445946,0.609803922,0.685413005,0.70886076,0.57827476,0.764705882,0.708984375,0.663265306,0.655172414,0.707317073,0,0.585925859,0,0.517251724,Concordia University Irvine,0.4724,326,0,0,0,326,0,0,1,0.3646,0.6354,1045,0,
112084,1203100,12031,San Diego Christian College,Santee,CA,0.555,992,992,15544,20000,205.2582082,0.536023055,0.42519685,0.6,0.6,0.722222222,0.403940887,0.599137931,0.408695652,0.473170732,0.626760563,0.563829787,0.503144654,0.473282443,0.574074074,0,0.422237037,0,0.36815,0,0.3091,55,0,0,0.0727,55,0,0,1,0.4979,0.5021,237,0,
112127,116500,1165,Church Divinity School of the Pacific,Berkeley,CA,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDSP,0,0,0,0,0,0,0,0,1,0,0,59,0,
112172,116600,1166,Citrus College,Glendora,CA,0,0,0,5500,6954,71.36827898,0.300211417,0.23364486,0.402173913,0.5,0.375,0.29330254,0.444976077,0.185606061,0.242587601,0.509803922,0.328813559,0.252808989,0.271428571,0.323193916,0.315171141,0,0.40921931,0,0,0,0,0.1523,834,0,0,0.1031,834,2,0.4642,0.5358,315,0,
112181,2178700,21787,Citrus Heights Beauty College,Citrus Heights,CA,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8471,0,0.8471,0,0,0,0,0,0,0,0,0,0,3,0.019,0.981,0,0,
112190,450200,4502,City College of San Francisco,San Francisco,CA,0,0,0,6033,9500,97.49764888,0.364241803,0.329608939,0.561264822,0.431818182,0.550505051,0.343215507,0.408629442,0.353016688,0.313315927,0.55,0.388297872,0.341897233,0.317425083,0.404376784,0.28834578,0,0.420874269,0,0,0,0,0.1008,1667,0,0,0.1542,1667,2,0.4697,0.5303,1116,0,
112251,116900,1169,Claremont Graduate University,Claremont,CA,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,487,0,
112260,117000,1170,Claremont McKenna College,Claremont,CA,0.1077,1419,1419,12574,13500,138.5492905,0.914529915,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.913263946,0,0.920355575,0,0.8,320,0,0,0,320,0,0,1,0.5189,0.4811,64,0,
112288,2497300,24973,Milan Institute-Visalia,Visalia,CA,0,0,0,8919,9322,95.67085083,0.233992095,0.191219512,0.398963731,0.489361702,0.271151886,0.105633803,0.343137255,0.199165798,0.217464316,0.5,0.225454546,0.290909091,0.246231156,0.213219616,0.721327467,0,0.737920469,0,0,0,0,0.0255,353,0,0,0,353,3,0.0966,0.9034,662,0,
112367,2309500,23095,Clovis Adult Education,Clovis,CA,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.569835662,0,0.59561694,0,0,0,0,0.4108,465,0,0,0,465,3,0.1183,0.8817,0,0,
112385,2063500,20635,Coastline Community College,Fountain Valley,CA,0,0,0,6000,5500,56.44600725,0.397777778,0.358662614,0.494736842,-1,0.457142857,0.392771084,0.416666667,0.395522388,0.366047745,0.561643836,0.401459854,0.392045455,0.383141763,0.417989418,0.164461842,0,0.290711894,0,0,0,0,0.061,164,0,0,0.2073,164,2,0.5852,0.4148,310,0,
112394,117700,1177,Cogswell College,San Jose,CA,0.438,0,0,12500,34247,351.4738928,0.696969697,0.558139535,-1,-1,-1,-1,0.783333333,0.564102564,-1,-1,-1,-1,-1,-1,0,0.299993333,0,0.516122581,0,0,14,0,0,0.1429,14,0,0,1,0.7545,0.2455,63,0,
112446,729600,7296,Coleman University,San Diego,CA,0,0,0,19000,28355,291.0048246,0.452,0.374592834,0.512605042,0.675675676,0.555555556,0.311320755,0.551724138,0.421875,0.382436261,0.619047619,0.369047619,0.46875,0.422535211,0.473867596,0,0.544447778,0,0,Coleman College,0.4118,17,0,0,0,47,0,0,1,0.9102,0.0898,279,0,
112455,3577300,35773,COBA Academy,Orange,CA,0,0,0,10312,11670.5,119.7732959,0.315315315,0.298245614,-1,-1,0.301587302,0.333333333,0.307692308,0.326086957,0.287671233,0.368421053,-1,-1,0.211538462,0.406779661,0.452378571,0,0.639081203,0,0,0,0,0.2581,31,0,0,0,31,3,0.0833,0.9167,54,0,
112525,2482700,24827,Western University of Health Sciences,Pomona,CA,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,764,0,
112561,770700,7707,Columbia College,Sonora,CA,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195511609,0,0.223473929,0,Columbia Junior College |CC,0,0,0.0747,241,0,0,0.1743,241,2,0.4377,0.5623,0,0,
112570,2110200,21102,Columbia College-Hollywood,Tarzana,CA,0.7849,0,0,23192.5,30829,316.395265,0.414634146,0.25,0.522727273,0.538461539,0.469879518,0.358024691,0.456692913,0.27027027,0.321100917,0.6,0.481481482,0.381818182,0.36,0.438596491,0,0.490185294,0,0.266672,0,0.3333,42,0,0,0,45,0,0,1,0.5798,0.4202,92,0,
112686,119701,1197,El Camino College-Compton Center,Compton,CA,0,0,0,3873,4514,46.32677758,0.208933718,0.183566434,-1,-1,0.452830189,0.188767551,0.284090909,0.183397683,0.194577353,0.343283582,0.186403509,0.25210084,0.218844985,0.2,0.132921299,0,0.169224427,0,0,0,0,0.0275,291,0,0,0.134,291,2,0.3644,0.6356,423,0,
112826,119000,1190,Contra Costa College,San Pablo,CA,0,0,0,4900.5,-1,-1,0.288288288,0.235955056,-1,-1,-1,-1,-1,-1,0.22826087,0.578947368,0.273333333,0.319444444,0.295238095,0.282051282,0.214394217,0,0.287197128,0,CCC,0,0,0.0776,348,0,0,0.1207,348,2,0.4099,0.5901,154,0,
113096,753600,7536,Cosumnes River College,Sacramento,CA,0,0,0,5500,9500,97.49764888,0.24508519,0.224648986,-1,-1,0.527777778,0.231086658,0.341836735,0.211640212,0.229137199,0.446428571,0.236673774,0.258503401,0.260387812,0.231343284,0.253580327,0,0.305175338,0,Cosumnes River | CRC,0,0,0.073,603,0,0,0.0829,603,2,0.4338,0.5662,488,0,
113111,927200,9272,Crafton Hills College,Yucaipa,CA,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.243677117,0,0.310546,0,CHC |Crafton |Crafton College |Crafton Hills,0,0,0.0533,413,0,0,0.1283,413,2,0.4618,0.5382,37,0,
113193,119200,1192,Cuesta College,San Luis Obispo,CA,0,0,0,6500,10146.5,104.1326205,0.495833333,0.40952381,0.593333333,0.64,-1,-1,0.6,0.402631579,0.426853707,0.65158371,0.491891892,0.5,0.492753623,0.497747748,0.308987204,0,0.400294684,0,0,0,0,0.0739,1015,0,0,0.1527,1015,2,0.4732,0.5268,408,0,
113218,2111300,21113,Cuyamaca College,El Cajon,CA,0,0,0,3500,-1,-1,0.280851064,0.266666667,-1,-1,-1,-1,0.385964912,0.247191011,0.253588517,-1,0.292517007,0.261363636,0.261538462,0.304761905,0.190469714,0,0.279783859,0,0,0,0,0.0404,396,0,0,0.1035,396,2,0.4674,0.5326,158,0,
